time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2010-04-13 15:00:00+00:00,12.07,71.15,75.0,0.0,75.0,308.2,1.17,242.0,99731.0
2010-04-13 16:00:00+00:00,11.88,76.25,28.0,0.0,28.0,314.2,0.83,224.0,99781.0
2010-04-13 17:00:00+00:00,11.21,81.65,47.0,93.72,37.0,304.0,0.69,193.0,99800.0
2010-04-13 18:00:00+00:00,10.38,84.1,0.0,-0.0,0.0,289.0,0.9,195.0,99771.0
2010-04-13 19:00:00+00:00,8.44,95.6,0.0,-0.0,0.0,276.0,0.69,157.0,99840.0
2010-04-13 20:00:00+00:00,7.26,96.6,0.0,-0.0,0.0,276.4,0.76,163.0,99879.0
2010-04-13 21:00:00+00:00,7.17,96.45,0.0,-0.0,0.0,273.4,0.76,155.0,99929.0
2010-04-13 22:00:00+00:00,6.22,97.75,0.0,-0.0,0.0,275.8,0.9,134.0,99978.0
2010-04-13 23:00:00+00:00,5.57,98.1,0.0,-0.0,0.0,293.2,1.03,110.0,99978.0
2010-04-14 00:00:00+00:00,4.86,98.7,0.0,-0.0,0.0,277.2,1.03,98.0,99978.0
2010-04-14 01:00:00+00:00,4.17,99.35,0.0,-0.0,0.0,277.0,1.17,102.0,99958.0
2010-04-14 02:00:00+00:00,3.92,98.95,0.0,-0.0,0.0,283.0,1.17,102.0,99948.0
2010-04-14 03:00:00+00:00,3.67,98.4,0.0,-0.0,0.0,281.4,1.17,102.0,99929.0
2010-04-14 04:00:00+00:00,3.15,98.65,0.0,-0.0,0.0,270.2,1.24,98.0,99889.0
2010-04-14 05:00:00+00:00,3.44,97.7,64.0,233.45,38.0,291.2,1.1,95.0,99899.0
2010-04-14 06:00:00+00:00,6.02,96.85,246.0,507.69,94.0,287.2,0.55,112.0,99909.0
2010-04-14 07:00:00+00:00,8.57,84.25,440.0,653.23,130.0,308.0,0.97,159.0,99938.0
2010-04-14 08:00:00+00:00,9.97,74.2,577.0,596.86,204.0,285.8,1.31,181.0,99938.0
2010-04-14 09:00:00+00:00,11.25,64.25,714.0,663.28,223.0,282.0,1.66,208.0,99938.0
2010-04-14 10:00:00+00:00,12.36,55.2,733.0,513.11,316.0,311.2,2.14,221.0,99899.0
2010-04-14 11:00:00+00:00,12.83,51.45,675.0,334.42,395.0,303.6,2.28,223.0,99869.0
2010-04-14 12:00:00+00:00,13.25,50.0,665.0,358.22,374.0,304.4,2.48,223.0,99850.0
2010-04-14 13:00:00+00:00,13.05,51.2,98.0,0.0,98.0,306.6,2.48,221.0,99840.0
2010-04-14 14:00:00+00:00,12.91,52.05,374.0,110.58,305.0,305.2,2.41,218.0,99820.0
2010-04-14 15:00:00+00:00,12.48,53.95,374.0,373.87,197.0,306.8,2.07,217.0,99800.0
2010-04-14 16:00:00+00:00,11.86,58.35,201.0,248.21,127.0,299.0,1.59,218.0,99790.0
2010-04-14 17:00:00+00:00,11.07,66.55,47.0,72.69,39.0,297.0,1.24,209.0,99810.0
2010-04-14 18:00:00+00:00,10.08,73.4,0.0,-0.0,0.0,295.4,0.97,200.0,99840.0
2010-04-14 19:00:00+00:00,9.03,81.0,0.0,-0.0,0.0,294.4,0.97,190.0,99879.0
2010-04-14 20:00:00+00:00,8.09,86.85,0.0,-0.0,0.0,292.4,0.83,180.0,99929.0
2010-04-14 21:00:00+00:00,7.74,87.85,0.0,-0.0,0.0,299.4,0.76,171.0,99958.0
2010-04-14 22:00:00+00:00,7.41,88.05,0.0,-0.0,0.0,286.8,0.69,136.0,99919.0
2010-04-14 23:00:00+00:00,6.98,89.85,0.0,-0.0,0.0,302.4,0.76,106.0,99938.0
2010-04-15 00:00:00+00:00,6.42,92.15,0.0,-0.0,0.0,300.6,0.76,86.0,99929.0
2010-04-15 01:00:00+00:00,5.7,94.95,0.0,-0.0,0.0,298.8,0.9,76.0,99860.0
2010-04-15 02:00:00+00:00,5.39,95.7,0.0,-0.0,0.0,299.6,1.03,69.0,99889.0
2010-04-15 03:00:00+00:00,5.48,95.05,0.0,-0.0,0.0,309.8,0.97,68.0,99889.0
2010-04-15 04:00:00+00:00,5.21,95.6,0.0,-0.0,0.0,301.6,1.03,69.0,99889.0
2010-04-15 05:00:00+00:00,5.09,95.75,40.0,25.78,37.0,301.6,0.9,70.0,99899.0
2010-04-15 06:00:00+00:00,6.94,90.65,137.0,42.74,124.0,287.4,0.48,73.0,99899.0
2010-04-15 07:00:00+00:00,9.07,81.55,303.0,156.55,228.0,318.2,0.34,64.0,99909.0
2010-04-15 08:00:00+00:00,10.9,70.75,527.0,424.38,260.0,323.6,0.14,146.0,99889.0
2010-04-15 09:00:00+00:00,12.12,62.65,405.0,63.16,358.0,332.8,0.97,176.0,99899.0
2010-04-15 10:00:00+00:00,13.01,57.3,308.0,4.9,304.0,333.6,1.24,198.0,99889.0
2010-04-15 11:00:00+00:00,14.05,52.5,301.0,2.38,299.0,318.6,1.52,213.0,99889.0
2010-04-15 12:00:00+00:00,14.31,51.55,709.0,447.54,344.0,302.2,1.59,227.0,99840.0
2010-04-15 13:00:00+00:00,14.32,50.15,529.0,214.08,370.0,305.0,1.66,236.0,99810.0
2010-04-15 14:00:00+00:00,13.7,54.3,366.0,97.28,305.0,327.6,1.31,246.0,99751.0
2010-04-15 15:00:00+00:00,13.77,54.95,324.0,211.96,223.0,317.4,1.17,244.0,99741.0
2010-04-15 16:00:00+00:00,13.42,57.65,170.0,122.8,133.0,303.6,0.76,239.0,99721.0
2010-04-15 17:00:00+00:00,12.39,68.65,49.0,79.36,40.0,298.6,0.07,232.0,99692.0
2010-04-15 18:00:00+00:00,12.07,68.2,0.0,-0.0,0.0,292.6,0.14,248.0,99692.0
2010-04-15 19:00:00+00:00,11.79,64.45,0.0,-0.0,0.0,289.6,0.34,360.0,99702.0
2010-04-15 20:00:00+00:00,10.92,68.4,0.0,-0.0,0.0,292.2,0.48,40.0,99761.0
2010-04-15 21:00:00+00:00,9.58,75.35,0.0,-0.0,0.0,288.0,0.69,69.0,99800.0
2010-04-15 22:00:00+00:00,7.97,83.7,0.0,-0.0,0.0,292.8,1.03,76.0,99790.0
2010-04-15 23:00:00+00:00,6.95,88.65,0.0,-0.0,0.0,295.0,1.17,74.0,99800.0
2010-04-16 00:00:00+00:00,6.72,89.65,0.0,-0.0,0.0,302.6,1.24,69.0,99830.0
2010-04-16 01:00:00+00:00,6.45,90.45,0.0,-0.0,0.0,298.2,1.31,63.0,99800.0
2010-04-16 02:00:00+00:00,6.22,91.15,0.0,-0.0,0.0,295.6,1.31,61.0,99830.0
2010-04-16 03:00:00+00:00,6.17,91.25,0.0,-0.0,0.0,299.4,1.31,60.0,99820.0
2010-04-16 04:00:00+00:00,6.17,91.2,0.0,-0.0,0.0,300.4,1.31,56.0,99800.0
2010-04-16 05:00:00+00:00,5.88,92.95,61.0,140.12,44.0,291.0,1.24,52.0,99810.0
2010-04-16 06:00:00+00:00,7.73,88.8,141.0,45.32,127.0,297.4,0.76,44.0,99840.0
2010-04-16 07:00:00+00:00,10.61,79.2,320.0,190.28,228.0,320.8,0.83,37.0,99850.0
2010-04-16 08:00:00+00:00,12.54,69.65,484.0,300.02,294.0,316.2,0.76,28.0,99820.0
2010-04-16 09:00:00+00:00,14.47,62.4,517.0,188.49,376.0,304.0,0.21,17.0,99820.0
2010-04-16 10:00:00+00:00,15.79,55.25,243.0,0.0,243.0,315.2,0.69,229.0,99800.0
2010-04-16 11:00:00+00:00,16.23,54.8,469.0,66.35,413.0,327.4,1.24,238.0,99800.0
2010-04-16 12:00:00+00:00,16.75,55.1,224.0,0.0,224.0,340.2,1.45,247.0,99810.0
2010-04-16 13:00:00+00:00,14.63,75.8,133.0,0.0,133.0,352.4,0.9,246.0,99830.0
2010-04-16 14:00:00+00:00,14.17,72.55,279.0,22.22,265.0,338.0,0.76,246.0,99800.0
2010-04-16 15:00:00+00:00,14.23,76.6,195.0,16.68,187.0,317.4,0.28,195.0,99810.0
2010-04-16 16:00:00+00:00,13.28,77.45,145.0,59.12,127.0,344.8,0.48,235.0,99820.0
2010-04-16 17:00:00+00:00,12.27,88.2,6.0,0.0,6.0,331.2,0.55,263.0,99830.0
2010-04-16 18:00:00+00:00,11.54,90.55,0.0,-0.0,0.0,325.0,0.21,233.0,99869.0
2010-04-16 19:00:00+00:00,11.12,93.25,0.0,-0.0,0.0,333.6,0.41,9.0,99899.0
2010-04-16 20:00:00+00:00,8.55,98.6,0.0,-0.0,0.0,309.4,0.76,68.0,99968.0
2010-04-16 21:00:00+00:00,8.3,98.75,0.0,-0.0,0.0,328.6,0.83,70.0,99978.0
2010-04-16 22:00:00+00:00,7.32,99.0,0.0,-0.0,0.0,307.0,0.83,57.0,99988.0
2010-04-16 23:00:00+00:00,7.03,99.15,0.0,-0.0,0.0,318.2,0.97,49.0,100017.0
2010-04-17 00:00:00+00:00,7.25,97.55,0.0,-0.0,0.0,307.8,1.03,47.0,100037.0
2010-04-17 01:00:00+00:00,6.31,99.4,0.0,-0.0,0.0,316.65,1.03,44.0,100017.0
2010-04-17 02:00:00+00:00,5.57,99.6,0.0,-0.0,0.0,300.8,1.1,45.0,100027.0
2010-04-17 03:00:00+00:00,5.51,99.55,0.0,-0.0,0.0,311.6,1.1,47.0,100017.0
2010-04-17 04:00:00+00:00,5.35,99.5,0.0,-0.0,0.0,311.0,1.17,50.0,100047.0
2010-04-17 05:00:00+00:00,5.47,99.5,29.0,0.0,29.0,312.2,1.1,49.0,100077.0
2010-04-17 06:00:00+00:00,7.77,96.55,104.0,6.38,102.0,293.4,0.76,54.0,100106.0
2010-04-17 07:00:00+00:00,10.57,88.6,316.0,174.22,231.0,316.4,0.48,76.0,100126.0
2010-04-17 08:00:00+00:00,12.01,78.45,603.0,649.54,189.0,301.6,0.41,150.0,100116.0
2010-04-17 09:00:00+00:00,13.49,70.45,602.0,339.17,347.0,305.6,0.83,212.0,100116.0
2010-04-17 10:00:00+00:00,14.52,66.2,597.0,222.24,414.0,304.2,1.1,214.0,100106.0
2010-04-17 11:00:00+00:00,15.37,57.85,387.0,21.24,369.0,312.0,1.52,206.0,100067.0
2010-04-17 12:00:00+00:00,15.45,55.8,596.0,222.67,413.0,323.4,1.93,208.0,100067.0
2010-04-17 13:00:00+00:00,13.68,67.3,693.0,576.96,261.0,338.2,2.14,215.0,100106.0
2010-04-17 14:00:00+00:00,13.61,71.95,638.0,811.96,124.0,335.4,1.72,215.0,100087.0
2010-04-17 15:00:00+00:00,13.94,73.45,428.0,563.65,156.0,315.4,1.24,204.0,100087.0
2010-04-17 16:00:00+00:00,13.35,73.35,221.0,312.09,125.0,321.0,1.38,194.0,100096.0
2010-04-17 17:00:00+00:00,12.41,80.2,66.0,199.89,42.0,312.0,0.69,177.0,100126.0
2010-04-17 18:00:00+00:00,11.69,80.65,0.0,-0.0,0.0,310.2,0.97,141.0,100146.0
2010-04-17 19:00:00+00:00,10.11,92.3,0.0,-0.0,0.0,309.6,0.69,118.0,100185.0
2010-04-17 20:00:00+00:00,8.52,94.1,0.0,-0.0,0.0,290.4,0.76,118.0,100235.0
2010-04-17 21:00:00+00:00,7.95,93.8,0.0,-0.0,0.0,286.6,0.9,120.0,100245.0
2010-04-17 22:00:00+00:00,6.96,95.15,0.0,-0.0,0.0,275.6,1.03,109.0,100284.0
2010-04-17 23:00:00+00:00,5.87,96.65,0.0,-0.0,0.0,273.4,1.24,102.0,100284.0
2010-04-18 00:00:00+00:00,4.9,98.5,0.0,-0.0,0.0,277.4,1.38,96.0,100284.0
2010-04-18 01:00:00+00:00,4.46,98.35,0.0,-0.0,0.0,278.4,1.45,90.0,100274.0
2010-04-18 02:00:00+00:00,4.21,97.5,0.0,-0.0,0.0,279.2,1.38,87.0,100274.0
2010-04-18 03:00:00+00:00,3.94,97.3,0.0,-0.0,0.0,277.8,1.38,84.0,100245.0
2010-04-18 04:00:00+00:00,3.67,96.95,0.0,-0.0,0.0,274.6,1.45,80.0,100245.0
2010-04-18 05:00:00+00:00,3.85,97.45,71.0,175.53,48.0,283.2,1.24,74.0,100274.0
2010-04-18 06:00:00+00:00,7.3,94.75,250.0,424.38,115.0,286.6,0.76,74.0,100274.0
2010-04-18 07:00:00+00:00,10.35,89.35,369.0,306.79,218.0,314.8,0.48,63.0,100294.0
2010-04-18 08:00:00+00:00,12.44,73.55,597.0,614.3,203.0,315.4,0.28,184.0,100304.0
2010-04-18 09:00:00+00:00,13.17,69.8,759.0,763.69,182.0,318.4,0.28,217.0,100284.0
2010-04-18 10:00:00+00:00,14.38,61.2,834.0,758.27,207.0,330.2,0.55,222.0,100225.0
2010-04-18 11:00:00+00:00,15.17,57.15,825.0,656.05,267.0,323.0,0.83,221.0,100175.0
2010-04-18 12:00:00+00:00,15.95,52.35,736.0,490.97,331.0,336.0,0.9,233.0,100087.0
2010-04-18 13:00:00+00:00,15.05,57.85,556.0,250.09,368.0,348.4,0.62,273.0,100047.0
2010-04-18 14:00:00+00:00,15.46,56.85,385.0,114.78,312.0,337.8,0.83,295.0,100008.0
2010-04-18 15:00:00+00:00,15.25,57.55,117.0,0.0,117.0,344.0,0.83,303.0,99968.0
2010-04-18 16:00:00+00:00,14.93,64.35,54.0,0.0,54.0,333.4,0.62,301.0,99948.0
2010-04-18 17:00:00+00:00,14.35,68.95,41.0,24.32,38.0,326.6,0.48,276.0,99919.0
2010-04-18 18:00:00+00:00,13.36,74.2,0.0,-0.0,0.0,325.8,0.48,230.0,99938.0
2010-04-18 19:00:00+00:00,12.71,76.15,0.0,-0.0,0.0,322.8,0.41,176.0,99938.0
2010-04-18 20:00:00+00:00,11.57,82.7,0.0,-0.0,0.0,334.8,0.55,130.0,99978.0
2010-04-18 21:00:00+00:00,10.27,89.7,0.0,-0.0,0.0,330.8,0.76,124.0,99978.0
2010-04-18 22:00:00+00:00,9.44,92.45,0.0,-0.0,0.0,317.6,0.83,122.0,99988.0
2010-04-18 23:00:00+00:00,8.83,94.15,0.0,-0.0,0.0,310.4,0.9,100.0,99978.0
2010-04-19 00:00:00+00:00,8.24,95.85,0.0,-0.0,0.0,308.8,0.9,73.0,99978.0
2010-04-19 01:00:00+00:00,7.7,97.05,0.0,-0.0,0.0,307.0,0.9,58.0,99938.0
2010-04-19 02:00:00+00:00,7.24,97.6,0.0,-0.0,0.0,301.4,0.97,48.0,99958.0
2010-04-19 03:00:00+00:00,6.83,97.85,0.0,-0.0,0.0,300.6,0.97,45.0,99938.0
2010-04-19 04:00:00+00:00,6.34,98.15,0.0,-0.0,0.0,294.6,1.03,47.0,99938.0
2010-04-19 05:00:00+00:00,6.21,98.1,85.0,287.21,46.0,295.0,0.97,48.0,99948.0
2010-04-19 06:00:00+00:00,8.07,96.35,267.0,508.33,103.0,283.8,0.55,32.0,99978.0
2010-04-19 07:00:00+00:00,11.5,82.35,395.0,382.74,205.0,295.2,0.69,356.0,99978.0
2010-04-19 08:00:00+00:00,13.27,69.85,643.0,773.25,144.0,294.8,1.31,330.0,99978.0
2010-04-19 09:00:00+00:00,14.61,57.6,776.0,808.75,162.0,287.6,1.72,324.0,99968.0
2010-04-19 10:00:00+00:00,15.4,51.0,857.0,820.21,176.0,300.2,1.93,320.0,99938.0
2010-04-19 11:00:00+00:00,15.85,48.95,856.0,736.79,227.0,303.4,2.07,315.0,99909.0
2010-04-19 12:00:00+00:00,16.09,47.75,596.0,216.21,417.0,302.0,2.28,312.0,99899.0
2010-04-19 13:00:00+00:00,15.83,50.15,670.0,496.93,295.0,314.2,2.14,315.0,99879.0
2010-04-19 14:00:00+00:00,15.69,51.65,300.0,31.31,280.0,312.8,2.14,316.0,99840.0
2010-04-19 15:00:00+00:00,14.63,55.65,365.0,305.01,216.0,314.8,1.93,299.0,99820.0
2010-04-19 16:00:00+00:00,13.57,62.0,174.0,114.72,138.0,316.8,1.86,283.0,99938.0
2010-04-19 17:00:00+00:00,12.09,70.6,37.0,15.79,35.0,315.4,1.59,326.0,100008.0
2010-04-19 18:00:00+00:00,10.97,77.05,0.0,-0.0,0.0,302.4,0.9,2.0,99988.0
2010-04-19 19:00:00+00:00,10.09,80.1,0.0,-0.0,0.0,287.4,0.97,347.0,100057.0
2010-04-19 20:00:00+00:00,8.88,85.25,0.0,-0.0,0.0,276.4,0.9,355.0,100116.0
2010-04-19 21:00:00+00:00,8.09,87.1,0.0,-0.0,0.0,272.2,0.97,13.0,100156.0
2010-04-19 22:00:00+00:00,7.39,88.05,0.0,-0.0,0.0,270.4,1.1,26.0,100215.0
2010-04-19 23:00:00+00:00,6.88,88.8,0.0,-0.0,0.0,272.4,1.17,29.0,100235.0
2010-04-20 00:00:00+00:00,6.41,90.05,0.0,-0.0,0.0,271.8,1.17,24.0,100245.0
2010-04-20 01:00:00+00:00,5.74,91.35,0.0,-0.0,0.0,275.4,1.17,20.0,100235.0
2010-04-20 02:00:00+00:00,5.35,92.7,0.0,-0.0,0.0,271.0,1.17,20.0,100245.0
2010-04-20 03:00:00+00:00,5.04,93.7,0.0,-0.0,0.0,271.8,1.17,24.0,100264.0
2010-04-20 04:00:00+00:00,4.81,94.4,0.0,-0.0,0.0,275.6,1.1,25.0,100274.0
2010-04-20 05:00:00+00:00,4.63,95.0,85.0,242.02,51.0,271.0,1.1,27.0,100323.0
2010-04-20 06:00:00+00:00,8.08,90.15,267.0,480.02,110.0,284.2,0.83,14.0,100373.0
2010-04-20 07:00:00+00:00,10.81,78.95,463.0,643.25,141.0,284.2,0.97,357.0,100402.0
2010-04-20 08:00:00+00:00,12.72,68.55,636.0,733.22,160.0,283.0,1.31,344.0,100402.0
2010-04-20 09:00:00+00:00,14.51,59.95,771.0,780.05,176.0,283.6,1.66,339.0,100373.0
2010-04-20 10:00:00+00:00,15.94,52.75,861.0,821.74,176.0,286.8,1.93,334.0,100363.0
2010-04-20 11:00:00+00:00,16.97,47.2,894.0,844.99,170.0,291.4,2.07,336.0,100333.0
2010-04-20 12:00:00+00:00,17.5,44.35,867.0,852.13,159.0,296.8,2.14,336.0,100284.0
2010-04-20 13:00:00+00:00,17.83,42.95,781.0,838.28,146.0,294.6,2.14,335.0,100274.0
2010-04-20 14:00:00+00:00,17.86,42.7,613.0,673.17,181.0,297.6,2.0,333.0,100215.0
2010-04-20 15:00:00+00:00,17.43,44.0,449.0,624.68,142.0,309.4,1.93,329.0,100195.0
2010-04-20 16:00:00+00:00,16.79,48.65,243.0,394.47,118.0,298.6,1.52,324.0,100166.0
2010-04-20 17:00:00+00:00,15.93,56.05,78.0,246.27,46.0,300.2,1.24,313.0,100205.0
2010-04-20 18:00:00+00:00,14.46,65.75,0.0,-0.0,0.0,290.0,0.69,305.0,100254.0
2010-04-20 19:00:00+00:00,14.46,53.65,0.0,-0.0,0.0,280.6,0.28,252.0,100294.0
2010-04-20 20:00:00+00:00,13.55,57.1,0.0,-0.0,0.0,279.2,0.21,172.0,100373.0
2010-04-20 21:00:00+00:00,12.61,60.85,0.0,-0.0,0.0,278.0,0.41,139.0,100402.0
2010-04-20 22:00:00+00:00,11.77,63.95,0.0,-0.0,0.0,275.6,0.69,119.0,100393.0
2010-04-20 23:00:00+00:00,10.22,69.85,0.0,-0.0,0.0,273.0,0.9,105.0,100402.0
2010-04-21 00:00:00+00:00,9.02,73.8,0.0,-0.0,0.0,269.6,1.03,98.0,100383.0
2010-04-21 01:00:00+00:00,8.19,75.95,0.0,-0.0,0.0,266.6,1.1,97.0,100363.0
2010-04-21 02:00:00+00:00,7.75,76.3,0.0,-0.0,0.0,264.2,1.1,95.0,100353.0
2010-04-21 03:00:00+00:00,7.62,75.3,0.0,-0.0,0.0,263.4,1.03,94.0,100373.0
2010-04-21 04:00:00+00:00,7.24,75.15,0.0,-0.0,0.0,262.0,1.03,92.0,100393.0
2010-04-21 05:00:00+00:00,6.73,76.45,82.0,186.06,55.0,261.8,1.17,97.0,100383.0
2010-04-21 06:00:00+00:00,9.02,75.5,278.0,524.98,104.0,266.0,0.69,103.0,100412.0
2010-04-21 07:00:00+00:00,12.59,61.1,472.0,669.75,134.0,272.2,0.69,157.0,100442.0
2010-04-21 08:00:00+00:00,14.53,56.15,648.0,762.65,150.0,279.8,0.9,192.0,100412.0
2010-04-21 09:00:00+00:00,15.89,52.75,779.0,796.05,169.0,286.6,1.31,212.0,100422.0
2010-04-21 10:00:00+00:00,16.91,51.55,869.0,837.67,168.0,293.6,1.79,226.0,100402.0
2010-04-21 11:00:00+00:00,17.49,50.6,897.0,845.48,170.0,299.0,2.21,240.0,100353.0
2010-04-21 12:00:00+00:00,17.58,50.4,865.0,835.97,168.0,315.2,2.41,243.0,100304.0
2010-04-21 13:00:00+00:00,17.4,51.0,717.0,616.84,248.0,327.0,2.41,238.0,100284.0
2010-04-21 14:00:00+00:00,17.22,53.7,493.0,300.98,299.0,337.8,2.28,230.0,100264.0
2010-04-21 15:00:00+00:00,16.53,59.55,383.0,345.91,212.0,338.2,2.07,216.0,100245.0
2010-04-21 16:00:00+00:00,15.64,66.65,240.0,365.7,123.0,311.8,1.79,205.0,100225.0
2010-04-21 17:00:00+00:00,14.53,74.1,79.0,240.24,47.0,308.0,1.59,195.0,100254.0
2010-04-21 18:00:00+00:00,13.02,81.05,0.0,-0.0,0.0,298.2,1.45,183.0,100284.0
2010-04-21 19:00:00+00:00,11.52,87.15,0.0,-0.0,0.0,288.6,1.31,179.0,100323.0
2010-04-21 20:00:00+00:00,10.64,91.2,0.0,-0.0,0.0,291.2,1.24,168.0,100412.0
2010-04-21 21:00:00+00:00,9.93,93.8,0.0,-0.0,0.0,290.8,1.31,156.0,100393.0
2010-04-21 22:00:00+00:00,9.45,94.4,0.0,-0.0,0.0,289.6,1.31,146.0,100393.0
2010-04-21 23:00:00+00:00,9.01,93.95,0.0,-0.0,0.0,288.6,1.24,140.0,100402.0
2010-04-22 00:00:00+00:00,8.37,93.25,0.0,-0.0,0.0,275.0,1.24,128.0,100383.0
2010-04-22 01:00:00+00:00,7.46,93.2,0.0,-0.0,0.0,273.4,1.31,114.0,100343.0
2010-04-22 02:00:00+00:00,6.71,92.7,0.0,-0.0,0.0,273.2,1.38,104.0,100323.0
2010-04-22 03:00:00+00:00,6.17,91.85,0.0,-0.0,0.0,274.6,1.38,101.0,100284.0
2010-04-22 04:00:00+00:00,5.75,90.7,0.0,-0.0,0.0,273.6,1.38,101.0,100254.0
2010-04-22 05:00:00+00:00,5.78,89.45,76.0,126.95,57.0,278.0,1.31,100.0,100264.0
2010-04-22 06:00:00+00:00,8.51,82.4,270.0,452.73,118.0,282.8,0.76,105.0,100274.0
2010-04-22 07:00:00+00:00,12.31,62.85,453.0,566.17,165.0,285.6,0.69,161.0,100304.0
2010-04-22 08:00:00+00:00,14.23,51.55,634.0,694.37,178.0,281.6,1.17,181.0,100254.0
2010-04-22 09:00:00+00:00,15.66,46.7,770.0,752.22,191.0,284.0,1.45,191.0,100245.0
2010-04-22 10:00:00+00:00,16.85,43.05,868.0,822.58,177.0,285.0,1.72,202.0,100195.0
2010-04-22 11:00:00+00:00,17.7,40.7,890.0,814.74,187.0,288.8,1.93,206.0,100146.0
2010-04-22 12:00:00+00:00,18.21,39.7,868.0,836.7,168.0,292.0,1.86,207.0,100077.0
2010-04-22 13:00:00+00:00,18.46,39.2,661.0,454.72,314.0,297.4,1.86,205.0,100017.0
2010-04-22 14:00:00+00:00,18.39,39.7,626.0,702.86,171.0,302.2,2.14,209.0,99968.0
2010-04-22 15:00:00+00:00,17.83,42.0,465.0,677.76,128.0,300.4,2.28,210.0,99958.0
2010-04-22 16:00:00+00:00,16.8,47.6,239.0,343.69,128.0,296.4,1.66,205.0,99978.0
2010-04-22 17:00:00+00:00,15.66,56.0,58.0,65.96,49.0,295.6,1.03,183.0,99938.0
2010-04-22 18:00:00+00:00,14.25,65.5,0.0,-0.0,0.0,300.6,0.97,186.0,99909.0
2010-04-22 19:00:00+00:00,13.23,69.75,0.0,-0.0,0.0,322.0,1.03,199.0,99968.0
2010-04-22 20:00:00+00:00,12.68,71.35,0.0,-0.0,0.0,334.6,1.24,196.0,100067.0
2010-04-22 21:00:00+00:00,12.01,74.1,0.0,-0.0,0.0,342.0,1.24,189.0,100106.0
2010-04-22 22:00:00+00:00,11.8,72.85,0.0,-0.0,0.0,345.8,0.28,164.0,100126.0
2010-04-22 23:00:00+00:00,10.72,85.4,0.0,-0.0,0.0,347.8,0.55,352.0,100017.0
2010-04-23 00:00:00+00:00,10.37,88.45,0.0,-0.0,0.0,349.2,0.62,12.0,99968.0
2010-04-23 01:00:00+00:00,10.29,89.5,0.0,-0.0,0.0,351.45,0.41,1.0,99938.0
2010-04-23 02:00:00+00:00,10.4,85.9,0.0,-0.0,0.0,351.8,0.14,292.0,99899.0
2010-04-23 03:00:00+00:00,9.92,97.85,0.0,-0.0,0.0,354.4,0.21,178.0,99840.0
2010-04-23 04:00:00+00:00,9.9,98.65,0.0,-0.0,0.0,354.4,0.69,86.0,99800.0
2010-04-23 05:00:00+00:00,9.86,98.85,42.0,6.49,41.0,355.0,0.9,66.0,99820.0
2010-04-23 06:00:00+00:00,10.19,99.15,58.0,0.0,58.0,357.0,0.76,62.0,99830.0
2010-04-23 07:00:00+00:00,10.9,98.75,109.0,0.0,109.0,360.8,0.9,57.0,99820.0
2010-04-23 08:00:00+00:00,11.48,99.05,88.0,0.0,88.0,356.8,0.55,57.0,99810.0
2010-04-23 09:00:00+00:00,13.12,94.3,134.0,0.0,134.0,357.8,0.62,60.0,99840.0
2010-04-23 10:00:00+00:00,12.88,98.55,241.0,0.0,241.0,358.8,0.69,66.0,99790.0
2010-04-23 11:00:00+00:00,13.87,98.15,453.0,48.51,411.0,363.8,0.55,81.0,99731.0
2010-04-23 12:00:00+00:00,14.09,94.4,303.0,3.57,300.0,364.4,0.41,115.0,99711.0
2010-04-23 13:00:00+00:00,15.2,86.75,119.0,0.0,119.0,367.0,0.34,152.0,99731.0
2010-04-23 14:00:00+00:00,15.8,84.85,176.0,0.0,176.0,369.4,0.69,165.0,99731.0
2010-04-23 15:00:00+00:00,14.72,94.75,108.0,0.0,108.0,366.6,0.62,179.0,99721.0
2010-04-23 16:00:00+00:00,13.86,98.9,132.0,24.54,124.0,366.2,0.41,181.0,99721.0
2010-04-23 17:00:00+00:00,13.78,91.65,25.0,0.0,25.0,363.8,0.14,160.0,99711.0
2010-04-23 18:00:00+00:00,13.51,92.1,0.0,-0.0,0.0,362.2,0.07,50.0,99721.0
2010-04-23 19:00:00+00:00,12.03,99.2,0.0,-0.0,0.0,364.0,1.17,63.0,99741.0
2010-04-23 20:00:00+00:00,11.21,99.2,0.0,-0.0,0.0,343.2,1.24,63.0,99790.0
2010-04-23 21:00:00+00:00,10.03,99.35,0.0,-0.0,0.0,324.2,1.31,61.0,99810.0
2010-04-23 22:00:00+00:00,9.29,99.45,0.0,-0.0,0.0,326.4,1.17,61.0,99820.0
2010-04-23 23:00:00+00:00,9.09,99.3,0.0,-0.0,0.0,335.2,1.03,73.0,99850.0
2010-04-24 00:00:00+00:00,9.68,96.7,0.0,-0.0,0.0,337.6,1.03,64.0,99889.0
2010-04-24 01:00:00+00:00,9.0,99.35,0.0,-0.0,0.0,342.05,1.03,52.0,99879.0
2010-04-24 02:00:00+00:00,9.16,99.3,0.0,-0.0,0.0,347.2,1.1,46.0,99879.0
2010-04-24 03:00:00+00:00,9.24,99.4,0.0,-0.0,0.0,347.8,1.17,40.0,99879.0
2010-04-24 04:00:00+00:00,8.99,99.4,0.0,-0.0,0.0,339.8,1.17,40.0,99879.0
2010-04-24 05:00:00+00:00,8.93,99.45,61.0,37.84,55.0,334.4,1.1,42.0,99919.0
2010-04-24 06:00:00+00:00,10.5,99.35,55.0,0.0,55.0,348.2,0.9,41.0,99978.0
